,movie_link,critic_name,review_type,review_date,content
9138,m/men_with_brooms,Peter Howell,Fresh,2002-03-14,"Perhaps not since Nelson Eddy crooned his Indian Love Call to Jeanette MacDonald has there been a movie so unabashedly Canadian, not afraid to risk American scorn or disinterest."
9139,m/men_with_brooms,Jason Anderson,Rotten,2002-03-18,While much of the cast has charm -- especially Allodi and Nolden -- the performers are sunk by the film's primitive approach to the mechanics of comedy.
9140,m/men_with_brooms,Brian Webster,Fresh,2002-03-19,"This isn't exactly profound cinema, but it's good-natured and sometimes quite funny."
9141,m/men_with_brooms,Robert Koehler,Rotten,2002-03-26,"Someday, a creative filmmaker may make an involving movie on the unique sport of curling. Men With Brooms, however, is not that movie."
9142,m/men_with_brooms,Shlomo Schwartzberg,Rotten,2002-04-21,Curling may be a unique sport but Men with Brooms is distinctly ordinary.
9143,m/men_with_brooms,Steven Rosen,Fresh,2002-09-20,It makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small-budget film.
9144,m/men_with_brooms,Louis B. Hobson,Fresh,2002-09-20,"This is a winning ensemble comedy that shows Canadians can put gentle laughs and equally gentle sentiments on the button, just as easily as their counterparts anywhere else in the world."
9145,m/men_with_brooms,Sean Axmaker,Fresh,2002-09-26,"Call this The Full Monty on ice, the underdog sports team formula redux."
9146,m/men_with_brooms,Walter Chaw,Fresh,2002-09-26,Scores a few points for doing what it does with a dedicated and good-hearted professionalism.
9147,m/men_with_brooms,Christopher Null,Rotten,2002-10-22,Not completely loveable -- but what underdog movie since The Bad News Bears has been? -- but certainly hard to hate.
9148,m/men_with_brooms,David Grove,Fresh,2002-12-08,"The plot of the comeback curlers isn't very interesting actually, but what I like about Men With Brooms and what is kind of special is how the film knows what's unique and quirky about Canadians."
9149,m/men_with_brooms,Robert Pardi,Rotten,2005-12-06,"While curling enthusiasts may be delighted to see their little-known sport featured in a film, actor-director Paul Gross never manages to make it seem interesting to newcomers."
9150,m/men_with_brooms,William Thomas,Fresh,2006-12-30,"Serving as director, writer and lead, Paul Gross -- who enjoyed brief fame in the TV Mountie show Due South -- imbues his film with that series' same languid Canadian charm."
9151,m/men_with_brooms,Sean Axmaker,Fresh,2016-05-22,Think The Full Monty on ice: Canada's most famous TV Mountie Paul Gross (Due South) puts tongue firmly in cheek as he applies the old underdog sports team formula to that great Northern obsession: curling.
9152,m/men_with_brooms,Brian D. Johnson,Fresh,2020-03-24,"The filmmakers have great fun mixing and matching the game's metaphors. With such gags as a sweat lodge of hot curling rocks, they send up and glorify its rituals all at once."
9153,m/metallica_some_kind_of_monster,David N. Butterworth,Fresh,2004-08-18,"Comparisons to ""This is Spinal Tap"" abound in this inside look at the heavy metal rock band Metallica, but ""This is Spinal Tap"" was a heck of a lot of fun also."
9154,m/metallica_some_kind_of_monster,Jeanne Aufmuth,Fresh,2004-06-19,One of the most intriguing films of the year.
9155,m/metallica_some_kind_of_monster,Cynthia Fuchs,Fresh,2004-07-08,Joe Berlinger and Bruce Sinofsky could hardly have known what they were in for when they set out to make a movie about Metallica.
9156,m/metallica_some_kind_of_monster,John Anderson,Fresh,2004-07-08,"There's an almost soap-opera aspect to the story, about people with deep affection for each other, but also 20 years of hard history and a candidness one can't help but respect."
9157,m/metallica_some_kind_of_monster,Victoria Alexander,Fresh,2004-07-29,"Carefully structured from 1600 hours of film, yet still an impressive insight into Metallica's world."
9158,m/metallica_some_kind_of_monster,Chris Macias,Fresh,2004-07-23,"The polar opposite of a puff piece. It's raw and sometimes ugly, but strives for honesty and intensity -- kind of like Metallica's own music."
9159,m/metallica_some_kind_of_monster,Peter Travers,Fresh,2004-07-15,"Don't let anyone spoil the surprises of this thrashing, thrilling chunk of cinematic gold. It's one for the time capsule."
9160,m/metallica_some_kind_of_monster,Sean O'Connell,Fresh,2004-07-28,"Berlinger and Sinofsky manipulate almost two years of raw footage into one coherent, riveting and educational piece."
9161,m/metallica_some_kind_of_monster,Neva Chonin,Fresh,2004-07-09,Transcends the rockumentary genre and becomes something uniquely its own.
9162,m/metallica_some_kind_of_monster,Karen Karbo,Fresh,2004-07-30,Some Kind of Monster is some weird kind of wonderful.
9163,m/metallica_some_kind_of_monster,Ricardo Baca,Fresh,2004-07-30,"It's great emotional fodder for old-school Metallica fans and smart, tugging drama for people unfamiliar with the band."
9164,m/metallica_some_kind_of_monster,Robert Wilonsky,Fresh,2004-07-30,"The movie permits us to hover from first riff to last encore, during which Metallica finds a new record and itself just as it all seems to be coming apart."
9165,m/metallica_some_kind_of_monster,Terry Lawson,Rotten,2004-07-30,Overkill to anyone who never flashed the group's devil horns salute.
9166,m/metallica_some_kind_of_monster,Tim Merrill,Fresh,2004-05-18,"The result will stand as one of the most intense, in-depth, warts-and-all rockumentaries ever made -- VH1's Behind the Music cranked up to 11 and beyond."
9167,m/metallica_some_kind_of_monster,Manohla Dargis,Fresh,2004-07-15,It's head-banging entertainment from start to finish.
9168,m/metallica_some_kind_of_monster,Owen Gleiberman,Fresh,2004-07-07,"What ties each moment together is the fascinating and emotional tale of rock and its heroes growing up yet trying, against the odds, to stay genuine."
9169,m/metallica_some_kind_of_monster,Chris Vognar,Fresh,2004-07-29,"No rock doc has burrowed so deeply into the bruised egos, arrested development and internal conflict that make up a superstar band."
9170,m/metallica_some_kind_of_monster,Mark Palermo,Fresh,2004-07-20,"Uncompromising but never hateful, Some Kind of Monster is a very good movie and, within its own surprising logic, ultimately a victorious one for Metallica."
9171,m/metallica_some_kind_of_monster,Thomas Delapa,Rotten,2004-08-06,"Dude, where's my therapist?"
9172,m/metallica_some_kind_of_monster,Ross Anthony,Fresh,2005-01-04,A magnificent documentary! I talked about it for seven days afterwards.
9173,m/metallica_through_the_never,Kristian Harloff,Fresh,2013-09-27,This is a band who has done everything there is to do in the world of music; they took a bold risk with this new style directed by Nimrod Antal.
9174,m/metallica_through_the_never,Andrew Lowry,Rotten,2013-10-03,Watch Some Kind Of Monster instead.
9175,m/metallica_through_the_never,Peter Travers,Fresh,2013-09-26,"If you're looking for an orgasmic trip to heavy-metal heaven, this is it."
9176,m/metallica_through_the_never,Bill Graham,Fresh,2016-06-23,"For a loyal fan, this is something of a godsend."
9177,m/metallica_through_the_never,Chris Cabin,Rotten,2013-09-24,"The songs still sound great here, but the instruments aren't amplified nearly as much as the nostalgia and vanity of the men who wield them."
9178,m/metallica_through_the_never,Jim Judy,Rotten,2013-09-27,"If you're big into Metallica, you could very well eat this up. For the casual viewer who might have gotten a kick out of watching them in 'Some Kind of Monster,' this comes off more like 'Some Kind of Nothing.' (Full Parental Review also available)"
9179,m/metallica_through_the_never,Mark Ellis,Fresh,2013-09-27,"""Through the Never"" is a jaw-dropping, eye-popping, ear splitting reminder that the aristocracy that is heavy metal has only one true king: Metallica."
9180,m/metallica_through_the_never,Raoul Hernandez,Fresh,2013-09-27,"DeHaan's possession of the spotlight might well best the band itself, since Metallica never completely catches fire live."
9181,m/metallica_through_the_never,J. Olson,Fresh,2016-04-15,Giddily preposterous.
9182,m/metallica_through_the_never,Owen Gleiberman,Fresh,2013-09-27,"Metallica, those thrash virtuosos of doom, get the grand 3-D opera they deserve: a godless-apocalypse-meets-Vegas spectacle, full of fireballs and electric chairs."
9183,m/metallica_through_the_never,Jim Farber,Fresh,2013-09-26,"Lets viewers feel like they're sliding up and down the fretboard of Kirk Hammett's guitar, volleying between the cymbals of Lars Ulrich and swallowing spit spewed by singer James Hetfield."
9184,m/metallica_through_the_never,Sandy Schaefer,Fresh,2013-10-04,Metallica Through the Never succeeds as an enthralling and visceral concert movie experience but fails to use the medium for a deeper level of artistic appreciation.
9185,m/metallica_through_the_never,Bill Gibron,Fresh,2013-09-27,"Metallica are a lean, mean business machine, still ballsy enough to pull off something as silly as Through the Never but seasoned enough to never let the genre-bending concert film distract from their one true saving grace - their musicianship."
9186,m/metallica_through_the_never,Adam Graham,Fresh,2013-09-27,"Metallica is as fierce and intense as ever, and the greatest hits set the band performs is a barrage of heavy riff-age that captures the band at its most vital."
9187,m/metallica_through_the_never,Kyle Smith,Rotten,2013-09-26,"This movie is basically ""Spinal Tap"" - the jokes."
9188,m/metallica_through_the_never,Stephen Dalton,Fresh,2013-09-13,"However mindless and heartless it may be, Through the Never succeeds as pure sense-swamping spectacle."
9189,m/metallica_through_the_never,Brian Orndorf,Fresh,2013-09-26,"Its buzz saw execution is magnificent, making sure the audience exits the theater with melted brains and blood pouring out of their ears, but director Antal leaves the movie with more than a few question marks."
9190,m/metallica_through_the_never,Sheila O'Malley,Fresh,2013-09-29,"A gigantic spectacle, a virtual-reality experience that is both ridiculous and sublime, sometimes in the same moment."
9191,m/metallica_through_the_never,Nick Schager,Fresh,2013-10-14,If Through the Never's attempts at creating a story-and-performance hybrid are only partially successful...its concert footage remains its prime selling point and strength.
9192,m/metallica_through_the_never,Bob Bloom,Fresh,2013-10-04,"""Metallica Through the Never"" is an experience best seen and heard in IMAX. It will blow you away."
9193,m/metroland,Roger Ebert,Fresh,2000-01-01,"Philip Saville, who directs from a screenplay by Adrian Hodges, starts with a straightforward story of life choices and slips in teasing asides... What Saville doesn't do, mercifully, is depend on sentiment."
9194,m/metroland,Dennis Schwartz,Rotten,2000-01-01,The film flips back and forth between the Beatlemania-era of the early '60s and their suburban period of the '70s...
9195,m/metroland,Elias Savada,Rotten,2000-01-01,There's nothing extraordinary about Metroland.
9196,m/metroland,Ed Kelleher,Fresh,2000-01-01,An affectionate but barbed tale about a pair of suburban-bred Englishmen
9197,m/metroland,James Sanford,Fresh,2000-01-01,"likely to strike a chord with a lot of young husbands, especially those who find themselves sometimes envying their single friends. ...Bale and Watson are utterly credible..."
9198,m/metroland,Chuck Rudolph,Fresh,2001-04-28,"With terrific performances from Bale and Watson, the film is memorable and unique instead of plain and watchable."
9199,m/metroland,Frederic and Mary Ann Brussat,Fresh,2002-03-04,A deft morality tale about the engines of sexual desire and jealousy.
9200,m/metroland,Rob Thomas,Fresh,2006-04-21,"A moving film about the compromises of adulthood, but perhaps a little too earnest."
9201,m/metroland,Michael Dequina,Rotten,2007-01-02,"For all the nudity and sexual content, Philip Saville's unoriginal and predictable film is, at its core, no different from one you'd find premiering on network television."
9202,m/metroland,Cole Smithey,Fresh,2007-11-20,Underrated.
9203,m/michael-jordan-to-the-max,Maitland McDonagh,Rotten,2007-03-21,What's the difference between documentary and hagiography? Directors James Stern and Don Kempf don't seem to have given the matter much thought.
9204,m/michael-jordan-to-the-max,Michael Dequina,Fresh,2000-01-01,"The usual collection of television spots, trailers, and crew biographies are also included, as well as detailed stats on Jordan's regular season and postseason careers -- a nice finishing touch to a classy digital tribute to a living legend."
